image_path,mask_path,original_image_id,original_image_path,tile_x,tile_y,water_label,water_coverage
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1280_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1280_2304.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1280,2304,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_4096_6656.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_4096_6656.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,4096,6656,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2816_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2816_5888.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2816,5888,1,0.00140380859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_0_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_0_1792.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,0,1792,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1024_2816.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1024_2816.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1024,2816,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1536_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1536_1536.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1536,1536,1,1.52587890625e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3840_4352.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3840_4352.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3840,4352,1,4.57763671875e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2304_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2304_2048.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2304,2048,1,0.0001678466796875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5120_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5120_1792.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5120,1792,1,0.0017547607421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_4864_4096.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_4864_4096.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,4864,4096,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2048_6144.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2048_6144.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2048,6144,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3584_8448.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3584_8448.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3584,8448,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2560_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2560_3584.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2560,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3840_3072.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3840_3072.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3840,3072,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7424_3840.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7424_3840.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7424,3840,1,0.003509521484375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_1536_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_1536_6400.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,1536,6400,1,0.002105712890625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9728_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9728_1536.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9728,1536,1,0.0023956298828125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3584_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3584_256.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3584,256,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1536_4864.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1536_4864.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1536,4864,1,0.06036376953125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_256_9728.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_256_9728.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,256,9728,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_6656_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_6656_768.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,6656,768,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4096_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4096_2304.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4096,2304,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_768_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_768_2304.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,768,2304,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8704_7424.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8704_7424.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8704,7424,1,0.0001678466796875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3072_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3072_768.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3072,768,1,0.000213623046875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_0_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_0_1792.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,0,1792,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4864_7936.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4864_7936.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4864,7936,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_2816_2816.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_2816_2816.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,2816,2816,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_5_1536_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_5_1536_2304.tif,5,data_work/data_work/train_dataset_skoltech_train/train/images/5.tif,1536,2304,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3328_3072.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3328_3072.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3328,3072,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_256_5632.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_256_5632.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,256,5632,1,0.0329437255859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1792_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1792_2048.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1792,2048,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2304_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2304_0.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2304,0,1,0.0055999755859375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3328_4864.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3328_4864.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3328,4864,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_4096_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_4096_1536.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,4096,1536,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_2560_6912.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_2560_6912.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,2560,6912,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9216_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9216_256.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9216,256,1,0.013580322265625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_6144_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_6144_768.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,6144,768,1,0.0013427734375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_4096_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_4096_1024.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,4096,1024,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9472_6656.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9472_6656.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9472,6656,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3328_4608.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3328_4608.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3328,4608,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_256_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_256_5888.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,256,5888,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_2304_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_2304_256.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,2304,256,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_0_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_0_1024.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,0,1024,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4352_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4352_1280.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4352,1280,1,0.0028839111328125
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3584_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3584_1280.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3584,1280,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_4096_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_4096_1792.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,4096,1792,1,7.62939453125e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_1792_2816.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_1792_2816.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,1792,2816,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_4608_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_4608_6400.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,4608,6400,1,0.0694427490234375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2560_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2560_1792.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2560,1792,1,0.10992431640625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3840_2304.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3840_2304.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3840,2304,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_256_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_256_3584.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,256,3584,1,0.001434326171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1536_5120.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1536_5120.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1536,5120,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1792_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1792_5888.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1792,5888,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3840_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3840_2048.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3840,2048,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_4096_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_4096_0.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,4096,0,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5376_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5376_256.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5376,256,1,3.0517578125e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_6400_10496.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_6400_10496.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,6400,10496,1,4.57763671875e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2304_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2304_1024.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2304,1024,1,0.00042724609375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9216_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9216_0.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9216,0,1,0.0021209716796875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_3584_1024.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_3584_1024.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,3584,1024,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3840_6144.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3840_6144.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3840,6144,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_5376.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_5376.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,5376,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_0_7936.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_0_7936.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,0,7936,1,4.57763671875e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_5_256_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_5_256_1792.tif,5,data_work/data_work/train_dataset_skoltech_train/train/images/5.tif,256,1792,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2304_8192.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2304_8192.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2304,8192,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1280_4864.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1280_4864.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1280,4864,1,0.02630615234375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3584_5632.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3584_5632.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3584,5632,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3328_6144.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3328_6144.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3328,6144,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_2304_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_2304_512.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,2304,512,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2048_1792.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2048_1792.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2048,1792,1,0.0001373291015625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3584_9472.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3584_9472.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3584,9472,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_5_1536_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_5_1536_1536.tif,5,data_work/data_work/train_dataset_skoltech_train/train/images/5.tif,1536,1536,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3072_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3072_512.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3072,512,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_4864_3328.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_4864_3328.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,4864,3328,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1280_4608.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1280_4608.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1280,4608,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_768_0.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_768_0.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,768,0,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_7936_8192.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_7936_8192.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,7936,8192,1,0.00579833984375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_0_9216.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_0_9216.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,0,9216,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8960_8448.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8960_8448.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8960,8448,1,0.0037078857421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_6912_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_6912_256.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,6912,256,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3584_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3584_768.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3584,768,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_2048_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_2048_6400.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,2048,6400,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5120_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5120_256.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5120,256,1,0.0008544921875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1280_4864.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1280_4864.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1280,4864,1,0.02630615234375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_512_6144.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_512_6144.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,512,6144,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_5632_10496.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_5632_10496.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,5632,10496,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3072_6144.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3072_6144.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3072,6144,1,0.02947998046875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1024_2048.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1024_2048.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1024,2048,1,1.52587890625e-05
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_2560_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_2560_512.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,2560,512,1,0.0017547607421875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3072_512.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3072_512.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3072,512,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_1024_10240.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_1024_10240.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,1024,10240,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_2816_1280.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_2816_1280.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,2816,1280,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_3328_6656.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_3328_6656.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,3328,6656,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_5_2304_768.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_5_2304_768.tif,5,data_work/data_work/train_dataset_skoltech_train/train/images/5.tif,2304,768,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_1536_9216.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_1536_9216.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,1536,9216,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1024_5120.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1024_5120.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1024,5120,1,0.0465087890625
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_9216_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_9216_6400.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,9216,6400,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_2048_6400.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_2048_6400.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,2048,6400,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_4096_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_4096_3584.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,4096,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_2304_3584.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_2304_3584.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,2304,3584,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_4_3584_256.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_4_3584_256.tif,4,data_work/data_work/train_dataset_skoltech_train/train/images/4.tif,3584,256,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_2_3328_4096.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_2_3328_4096.tif,6_2,data_work/data_work/train_dataset_skoltech_train/train/images/6_2.tif,3328,4096,1,0.0132293701171875
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_6_1_1792_7936.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_6_1_1792_7936.tif,6_1,data_work/data_work/train_dataset_skoltech_train/train/images/6_1.tif,1792,7936,0,0.0
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_1_8704_5888.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_1_8704_5888.tif,1,data_work/data_work/train_dataset_skoltech_train/train/images/1.tif,8704,5888,1,0.0003662109375
data_work/data_work/data_work_ds_and_cut/processed_data/images/tile_2_512_1536.tif,data_work/data_work/data_work_ds_and_cut/processed_data/masks/mask_2_512_1536.tif,2,data_work/data_work/train_dataset_skoltech_train/train/images/2.tif,512,1536,0,0.0
