image_tile_path,mask_tile_path,original_image,is_flooded,water_ratio
data_work_ds_and_cut/processed_data/images/1_tile_2560_3840.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_3840.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_4096.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_4096.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_4352.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_4352.tif,1,1,0.03387451171875
data_work_ds_and_cut/processed_data/images/1_tile_2560_4608.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_4608.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_4864.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_4864.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_5120.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_5120.tif,1,1,0.0126800537109375
data_work_ds_and_cut/processed_data/images/1_tile_2560_5376.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_5376.tif,1,1,0.01397705078125
data_work_ds_and_cut/processed_data/images/1_tile_2560_5632.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_5632.tif,1,1,0.0067291259765625
data_work_ds_and_cut/processed_data/images/1_tile_2560_5888.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_5888.tif,1,1,0.0384674072265625
data_work_ds_and_cut/processed_data/images/1_tile_2560_6144.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_6144.tif,1,1,0.0005950927734375
data_work_ds_and_cut/processed_data/images/1_tile_2560_6400.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_6400.tif,1,1,0.000640869140625
data_work_ds_and_cut/processed_data/images/1_tile_2560_6656.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_6656.tif,1,1,0.01953125
data_work_ds_and_cut/processed_data/images/1_tile_2560_6912.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_6912.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_7168.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_7168.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_7424.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_7424.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_7680.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_7680.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_7936.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_7936.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_8192.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_8192.tif,1,1,0.0007476806640625
data_work_ds_and_cut/processed_data/images/1_tile_2560_8448.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_8448.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_8704.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_8704.tif,1,1,0.0020599365234375
data_work_ds_and_cut/processed_data/images/1_tile_2560_8960.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_8960.tif,1,1,0.06195068359375
data_work_ds_and_cut/processed_data/images/1_tile_2560_9216.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_9216.tif,1,1,0.097930908203125
data_work_ds_and_cut/processed_data/images/1_tile_2560_9472.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_9472.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_9728.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_9728.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_9984.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_9984.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2560_10240.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2560_10240.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_0.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_0.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_256.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_256.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_512.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_512.tif,1,1,0.0125732421875
data_work_ds_and_cut/processed_data/images/1_tile_2816_768.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_768.tif,1,1,0.0081787109375
data_work_ds_and_cut/processed_data/images/1_tile_2816_1024.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_1024.tif,1,1,0.0001678466796875
data_work_ds_and_cut/processed_data/images/1_tile_2816_1280.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_1280.tif,1,1,0.0098724365234375
data_work_ds_and_cut/processed_data/images/1_tile_2816_1536.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_1536.tif,1,1,0.0004119873046875
data_work_ds_and_cut/processed_data/images/1_tile_2816_1792.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_1792.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_2048.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_2048.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_2304.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_2304.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_2560.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_2560.tif,1,1,3.0517578125e-05
data_work_ds_and_cut/processed_data/images/1_tile_2816_2816.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_2816.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_3072.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_3072.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_3328.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_3328.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_3584.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_3584.tif,1,1,0.0002899169921875
data_work_ds_and_cut/processed_data/images/1_tile_2816_3840.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_3840.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_4096.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_4096.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_4352.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_4352.tif,1,1,0.0035552978515625
data_work_ds_and_cut/processed_data/images/1_tile_2816_4608.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_4608.tif,1,1,0.0059814453125
data_work_ds_and_cut/processed_data/images/1_tile_2816_4864.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_4864.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_5120.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_5120.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_5376.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_5376.tif,1,1,0.001922607421875
data_work_ds_and_cut/processed_data/images/1_tile_2816_5632.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_5632.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_5888.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_5888.tif,1,1,0.00140380859375
data_work_ds_and_cut/processed_data/images/1_tile_2816_6144.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_6144.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_6400.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_6400.tif,1,1,0.001800537109375
data_work_ds_and_cut/processed_data/images/1_tile_2816_6656.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_6656.tif,1,1,0.016387939453125
data_work_ds_and_cut/processed_data/images/1_tile_2816_6912.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_6912.tif,1,1,0.0250701904296875
data_work_ds_and_cut/processed_data/images/1_tile_2816_7168.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_7168.tif,1,1,0.3446044921875
data_work_ds_and_cut/processed_data/images/1_tile_2816_7424.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_7424.tif,1,1,0.187744140625
data_work_ds_and_cut/processed_data/images/1_tile_2816_7680.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_7680.tif,1,1,0.0003814697265625
data_work_ds_and_cut/processed_data/images/1_tile_2816_7936.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_7936.tif,1,1,0.0002593994140625
data_work_ds_and_cut/processed_data/images/1_tile_2816_8192.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_8192.tif,1,1,0.00079345703125
data_work_ds_and_cut/processed_data/images/1_tile_2816_8448.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_8448.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_8704.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_8704.tif,1,1,0.0023956298828125
data_work_ds_and_cut/processed_data/images/1_tile_2816_8960.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_8960.tif,1,1,0.0025177001953125
data_work_ds_and_cut/processed_data/images/1_tile_2816_9216.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_9216.tif,1,1,0.0018310546875
data_work_ds_and_cut/processed_data/images/1_tile_2816_9472.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_9472.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_9728.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_9728.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_9984.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_9984.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_2816_10240.tif,data_work_ds_and_cut/processed_data/masks/1_tile_2816_10240.tif,1,1,0.0002899169921875
data_work_ds_and_cut/processed_data/images/1_tile_3072_0.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_0.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_256.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_256.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_512.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_512.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_768.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_768.tif,1,1,0.000213623046875
data_work_ds_and_cut/processed_data/images/1_tile_3072_1024.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_1024.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_1280.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_1280.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_1536.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_1536.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_1792.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_1792.tif,1,1,0.000396728515625
data_work_ds_and_cut/processed_data/images/1_tile_3072_2048.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_2048.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_2304.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_2304.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_2560.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_2560.tif,1,1,9.1552734375e-05
data_work_ds_and_cut/processed_data/images/1_tile_3072_2816.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_2816.tif,1,1,0.0108184814453125
data_work_ds_and_cut/processed_data/images/1_tile_3072_3072.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_3072.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_3328.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_3328.tif,1,1,0.000335693359375
data_work_ds_and_cut/processed_data/images/1_tile_3072_3584.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_3584.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_3840.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_3840.tif,1,1,0.0018463134765625
data_work_ds_and_cut/processed_data/images/1_tile_3072_4096.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_4096.tif,1,1,0.0117034912109375
data_work_ds_and_cut/processed_data/images/1_tile_3072_4352.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_4352.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_4608.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_4608.tif,1,1,0.124542236328125
data_work_ds_and_cut/processed_data/images/1_tile_3072_4864.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_4864.tif,1,1,0.0610504150390625
data_work_ds_and_cut/processed_data/images/1_tile_3072_5120.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_5120.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_5376.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_5376.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_5632.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_5632.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_5888.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_5888.tif,1,1,0.0132904052734375
data_work_ds_and_cut/processed_data/images/1_tile_3072_6144.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_6144.tif,1,1,0.02947998046875
data_work_ds_and_cut/processed_data/images/1_tile_3072_6400.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_6400.tif,1,1,0.0225677490234375
data_work_ds_and_cut/processed_data/images/1_tile_3072_6656.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_6656.tif,1,1,0.0007781982421875
data_work_ds_and_cut/processed_data/images/1_tile_3072_6912.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_6912.tif,1,1,0.178741455078125
data_work_ds_and_cut/processed_data/images/1_tile_3072_7168.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_7168.tif,1,1,1.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_7424.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_7424.tif,1,1,0.988616943359375
data_work_ds_and_cut/processed_data/images/1_tile_3072_7680.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_7680.tif,1,1,0.3205413818359375
data_work_ds_and_cut/processed_data/images/1_tile_3072_7936.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_7936.tif,1,1,0.0077667236328125
data_work_ds_and_cut/processed_data/images/1_tile_3072_8192.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_8192.tif,1,1,0.00579833984375
data_work_ds_and_cut/processed_data/images/1_tile_3072_8448.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_8448.tif,1,1,0.001068115234375
data_work_ds_and_cut/processed_data/images/1_tile_3072_8704.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_8704.tif,1,1,0.0006561279296875
data_work_ds_and_cut/processed_data/images/1_tile_3072_8960.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_8960.tif,1,1,9.1552734375e-05
data_work_ds_and_cut/processed_data/images/1_tile_3072_9216.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_9216.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_9472.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_9472.tif,1,1,0.000457763671875
data_work_ds_and_cut/processed_data/images/1_tile_3072_9728.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_9728.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3072_9984.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_9984.tif,1,1,0.0003662109375
data_work_ds_and_cut/processed_data/images/1_tile_3072_10240.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3072_10240.tif,1,1,0.0024261474609375
data_work_ds_and_cut/processed_data/images/1_tile_3328_0.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_0.tif,1,1,0.0003204345703125
data_work_ds_and_cut/processed_data/images/1_tile_3328_256.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_256.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_512.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_512.tif,1,1,0.0058135986328125
data_work_ds_and_cut/processed_data/images/1_tile_3328_768.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_768.tif,1,1,4.57763671875e-05
data_work_ds_and_cut/processed_data/images/1_tile_3328_1024.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_1024.tif,1,1,0.00042724609375
data_work_ds_and_cut/processed_data/images/1_tile_3328_1280.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_1280.tif,1,1,0.0003509521484375
data_work_ds_and_cut/processed_data/images/1_tile_3328_1536.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_1536.tif,1,1,0.0011138916015625
data_work_ds_and_cut/processed_data/images/1_tile_3328_1792.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_1792.tif,1,1,0.0006866455078125
data_work_ds_and_cut/processed_data/images/1_tile_3328_2048.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_2048.tif,1,1,0.034332275390625
data_work_ds_and_cut/processed_data/images/1_tile_3328_2304.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_2304.tif,1,1,0.00640869140625
data_work_ds_and_cut/processed_data/images/1_tile_3328_2560.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_2560.tif,1,1,0.0024871826171875
data_work_ds_and_cut/processed_data/images/1_tile_3328_2816.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_2816.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_3072.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_3072.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_3328.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_3328.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_3584.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_3584.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_3840.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_3840.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_4096.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_4096.tif,1,1,0.0258331298828125
data_work_ds_and_cut/processed_data/images/1_tile_3328_4352.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_4352.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_4608.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_4608.tif,1,1,0.153472900390625
data_work_ds_and_cut/processed_data/images/1_tile_3328_4864.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_4864.tif,1,1,0.1881866455078125
data_work_ds_and_cut/processed_data/images/1_tile_3328_5120.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_5120.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_5376.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_5376.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_5632.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_5632.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_5888.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_5888.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_6144.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_6144.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_6400.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_6400.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_6656.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_6656.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_6912.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_6912.tif,1,1,0.1059722900390625
data_work_ds_and_cut/processed_data/images/1_tile_3328_7168.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_7168.tif,1,1,0.975311279296875
data_work_ds_and_cut/processed_data/images/1_tile_3328_7424.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_7424.tif,1,1,1.0
data_work_ds_and_cut/processed_data/images/1_tile_3328_7680.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_7680.tif,1,1,0.7369842529296875
data_work_ds_and_cut/processed_data/images/1_tile_3328_7936.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_7936.tif,1,1,0.00140380859375
data_work_ds_and_cut/processed_data/images/1_tile_3328_8192.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_8192.tif,1,1,0.014984130859375
data_work_ds_and_cut/processed_data/images/1_tile_3328_8448.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_8448.tif,1,1,0.000396728515625
data_work_ds_and_cut/processed_data/images/1_tile_3328_8704.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_8704.tif,1,1,0.00244140625
data_work_ds_and_cut/processed_data/images/1_tile_3328_8960.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_8960.tif,1,1,0.0006103515625
data_work_ds_and_cut/processed_data/images/1_tile_3328_9216.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_9216.tif,1,1,0.000335693359375
data_work_ds_and_cut/processed_data/images/1_tile_3328_9472.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_9472.tif,1,1,0.000701904296875
data_work_ds_and_cut/processed_data/images/1_tile_3328_9728.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_9728.tif,1,1,0.000762939453125
data_work_ds_and_cut/processed_data/images/1_tile_3328_9984.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_9984.tif,1,1,6.103515625e-05
data_work_ds_and_cut/processed_data/images/1_tile_3328_10240.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3328_10240.tif,1,1,0.0072021484375
data_work_ds_and_cut/processed_data/images/1_tile_3584_0.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_0.tif,1,1,0.0014801025390625
data_work_ds_and_cut/processed_data/images/1_tile_3584_256.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_256.tif,1,1,0.0006561279296875
data_work_ds_and_cut/processed_data/images/1_tile_3584_512.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_512.tif,1,1,0.0008544921875
data_work_ds_and_cut/processed_data/images/1_tile_3584_768.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_768.tif,1,1,0.005584716796875
data_work_ds_and_cut/processed_data/images/1_tile_3584_1024.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_1024.tif,1,1,0.0009918212890625
data_work_ds_and_cut/processed_data/images/1_tile_3584_1280.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_1280.tif,1,1,0.0016937255859375
data_work_ds_and_cut/processed_data/images/1_tile_3584_1536.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_1536.tif,1,1,0.00189208984375
data_work_ds_and_cut/processed_data/images/1_tile_3584_1792.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_1792.tif,1,1,0.0003662109375
data_work_ds_and_cut/processed_data/images/1_tile_3584_2048.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_2048.tif,1,1,0.0129852294921875
data_work_ds_and_cut/processed_data/images/1_tile_3584_2304.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_2304.tif,1,1,0.004241943359375
data_work_ds_and_cut/processed_data/images/1_tile_3584_2560.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_2560.tif,1,1,0.001129150390625
data_work_ds_and_cut/processed_data/images/1_tile_3584_2816.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_2816.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_3072.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_3072.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_3328.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_3328.tif,1,1,0.0012054443359375
data_work_ds_and_cut/processed_data/images/1_tile_3584_3584.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_3584.tif,1,1,0.0003204345703125
data_work_ds_and_cut/processed_data/images/1_tile_3584_3840.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_3840.tif,1,1,0.0006866455078125
data_work_ds_and_cut/processed_data/images/1_tile_3584_4096.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_4096.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_4352.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_4352.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_4608.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_4608.tif,1,1,1.52587890625e-05
data_work_ds_and_cut/processed_data/images/1_tile_3584_4864.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_4864.tif,1,1,0.0052490234375
data_work_ds_and_cut/processed_data/images/1_tile_3584_5120.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_5120.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_5376.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_5376.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_5632.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_5632.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_5888.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_5888.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_6144.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_6144.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_6400.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_6400.tif,1,1,0.002166748046875
data_work_ds_and_cut/processed_data/images/1_tile_3584_6656.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_6656.tif,1,1,3.0517578125e-05
data_work_ds_and_cut/processed_data/images/1_tile_3584_6912.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_6912.tif,1,0,0.0
data_work_ds_and_cut/processed_data/images/1_tile_3584_7168.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_7168.tif,1,1,0.4358673095703125
data_work_ds_and_cut/processed_data/images/1_tile_3584_7424.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_7424.tif,1,1,0.9873199462890625
data_work_ds_and_cut/processed_data/images/1_tile_3584_7680.tif,data_work_ds_and_cut/processed_data/masks/1_tile_3584_7680.tif,1,1,0.5227203369140625
